Apoa1	0.01893603429198265
Aspn	0.01709761656820774
Aldh1a7	0.014955655671656132
Ripply1	0.013307279907166958
Lbp	0.011680166237056255
Ctla2a	0.011442838236689568
Kng1	0.011227208189666271
Cdkn1c	0.010708418674767017
Trf	0.010665586218237877
Pdpn	0.010402806103229523
Actb	0.009570498950779438
Retreg1	0.009021257050335407
Nusap1	0.00891665555536747
Cdk1	0.008867674507200718
Acta1	0.008403271436691284
Igfbp2	0.008246224373579025
Actg2	0.00818279106169939
Postn	0.008073331788182259
Hs6st2	0.008041145280003548
Tmsb4x	0.00802979338914156
Crlf1	0.007635483052581549
Phgr1	0.007338946219533682
Ahsg	0.007332635577768087
Igfbp3	0.007290469948202372
Ccdc152	0.00726256612688303
Igfbp5	0.0070472778752446175
Scpep1	0.006996014155447483
Fst	0.006948904134333134
Atp9a	0.006854758597910404
Rgl1	0.006761734839528799
Fbn2	0.006658760830760002
Ackr3	0.006437798496335745
Mylk	0.006433100905269384
Rpl39l	0.006355851422995329
Colgalt1	0.006235391832888126
Ltbp2	0.006224753335118294
Ndnf	0.0061223143711686134
Adamts1	0.00610606512054801
Olfml2b	0.0060342648066580296
Ccl9	0.005972097162157297
Apob	0.0059211901389062405
Cacna1b	0.00581772206351161
Lims2	0.005659742746502161
Lox	0.005632353946566582
Aebp1	0.005604516714811325
Mest	0.005598070565611124
Ccdc80	0.00558388140052557
Arl6ip1	0.005562616046518087
Prelid3a	0.005555178504437208
Tcn2	0.00552063062787056
