Bbox1	0.022927245125174522
Serpinb11	0.021755415946245193
Angptl7	0.0178599301725626
Col25a1	0.014137265272438526
Cthrc1	0.013917899690568447
Actb	0.012739874422550201
Apoa1	0.01256506983190775
Nupr1	0.012253130786120892
Ndnf	0.011543024331331253
Slc6a6	0.011372627690434456
Mest	0.011273053474724293
Sfrp1	0.011227067559957504
Fam107a	0.011221951805055141
Lox	0.010904026217758656
Timp1	0.010816886089742184
Sema5a	0.01065540499985218
Atp1b1	0.010482746176421642
Ace2	0.010475395247340202
Kng1	0.010284587740898132
Parm1	0.009825915098190308
Retreg1	0.00897491816431284
Shpk	0.008831121027469635
Hook1	0.008747733198106289
Itga10	0.008631253615021706
Upk1b	0.008541198447346687
Gsta4	0.008533350192010403
Serpinb9b	0.00849249679595232
Ptgds	0.008432500064373016
Rrm2	0.008324900642037392
St3gal5	0.008229478262364864
Kctd12	0.008220905438065529
Krt19	0.008088769391179085
Arl6ip1	0.008077617734670639
Rictor	0.007888130843639374
Nipal3	0.007833918556571007
Mgp	0.007774682249873877
Cox6b2	0.007759984582662582
Fbln2	0.0077485512010753155
Ctla2a	0.00767879281193018
Dgkh	0.007663058582693338
Tcf4	0.007611487992107868
Fgf7	0.007597213611006737
Socs2	0.00752554927021265
Tnc	0.007513754535466433
Hmmr	0.007367717567831278
Lipe	0.007306831423193216
P4ha2	0.007303876336663961
Fbn2	0.0072576324455440044
Thbs1	0.007163593079894781
mt-Co1	0.007147778756916523
