Grem1	0.022764552384614944
Chchd10	0.016902292147278786
Nek5	0.015484949573874474
Mest	0.012962808832526207
Ogn	0.01262529008090496
Dkk2	0.01092588808387518
Actb	0.010675142519176006
Crabp1	0.010157746262848377
Htra1	0.010031390003859997
Sp100	0.009990490972995758
Col2a1	0.009816878475248814
Nupr1	0.009649625048041344
Ndnf	0.009453010745346546
Pappa	0.008764984086155891
Apoa1	0.008350192569196224
Cthrc1	0.008077058009803295
Thbs1	0.008076752535998821
Nrk	0.008062595501542091
Sorbs2	0.007916734553873539
Crlf1	0.007793018128722906
Hsf2bp	0.0072585176676511765
Glipr1	0.006924603134393692
Gadd45a	0.006792373023927212
Foxc1	0.006770184729248285
Cd9	0.006718887016177177
Rbms3	0.0066221244633197784
Cdkn1c	0.006326229777187109
Aldh1a1	0.006235965993255377
Efemp1	0.006194982677698135
Slc22a18	0.0061388467438519
Has2	0.006122866179794073
Hspa4l	0.006075299344956875
Mgp	0.00607295660302043
Trp53inp1	0.006000317167490721
Slc12a2	0.005868877284228802
Slc25a35	0.0058350348845124245
Apob	0.0058157779276371
Ctla2a	0.0058062439784407616
Fgf7	0.005768842529505491
Calml4	0.005706338677555323
Pde3a	0.005578497890383005
Bex2	0.00555679015815258
Sfrp1	0.005541167687624693
Gatm	0.005510764196515083
Slc8b1	0.005447444040328264
Dusp1	0.005406098440289497
Try5	0.005400020629167557
Ccdc3	0.005259597208350897
Ackr3	0.005231773946434259
Frmd4b	0.005194126162678003
