Ptgs2	0.06500188261270523
Gdf10	0.038929179310798645
Adrb3	0.0360446460545063
Jam2	0.03458787128329277
Igfbp4	0.03419122472405434
Ces2g	0.03338903561234474
Plac8	0.03136371076107025
Thsd7a	0.027324900031089783
Perp	0.02695993334054947
Fgf7	0.026313001289963722
Mgp	0.02574610896408558
Sfrp1	0.02428184449672699
Ccl7	0.02383754961192608
Npnt	0.02313156984746456
Gpc3	0.023094050586223602
Cox6b2	0.022648664191365242
Myo16	0.02243506722152233
Ptgs1	0.02170822024345398
Ctla2a	0.02137140743434429
Peg3	0.02132134698331356
Hand2	0.01984407752752304
Ly6a	0.019640693441033363
Il11	0.01931709237396717
Plaur	0.019300904124975204
Agap1	0.019121771678328514
Enpp2	0.019084755331277847
Aox3	0.018970798701047897
Tnfaip2	0.01873399131000042
Scpep1	0.018549731001257896
Sel1l	0.018526408821344376
Tns1	0.018408404663205147
Ramp3	0.018383855000138283
Ptn	0.0183644350618124
Hmgn5	0.018292995169758797
Ugp2	0.018221640959382057
Idh1	0.018178971484303474
Tgfbi	0.018085075542330742
Rnf128	0.01782987080514431
Atp2b4	0.017443347722291946
Fstl1	0.017340900376439095
Slfn2	0.017296597361564636
Col1a2	0.016751930117607117
Rprm	0.0166074950248003
Sorbs2	0.016373760998249054
Plk2	0.016194825991988182
Emp1	0.016145134344697
Actg2	0.016125867143273354
Itga3	0.016109082847833633
Tm4sf1	0.015764154493808746
Gm2a	0.015754500404000282
