Myh11	0.058167003095149994
Stmn2	0.04341671243309975
Rpl39l	0.03131610155105591
Apoa1	0.0308860894292593
Crabp1	0.025829896330833435
S100a4	0.022595416754484177
Actb	0.021895403042435646
Loxl2	0.019596191123127937
Ezr	0.017628749832510948
Col5a2	0.017160926014184952
Txnip	0.016402842476963997
Nupr1	0.016313904896378517
Ogn	0.016034219413995743
Cpe	0.015962427482008934
Csrp1	0.015676036477088928
Crlf1	0.015417001210153103
Lrp2	0.015101170167326927
Ncam1	0.01507390383630991
Penk	0.014978338964283466
Tcn2	0.014835071749985218
Dlk1	0.01480672787874937
Igfbp6	0.014738515950739384
Fth1	0.014471332542598248
Aspn	0.014262062497437
Npnt	0.013753600418567657
Cd44	0.0137005764991045
Sorbs2	0.013528530485928059
Cdh11	0.013473463244736195
Ltbp2	0.013436874374747276
Cavin2	0.01341587956994772
Clca3a1	0.013238898478448391
Fdft1	0.013212612830102444
Timp1	0.013180886395275593
Igfbp3	0.01310607511550188
Sfrp1	0.012883123941719532
Klf4	0.012719026766717434
Dmpk	0.012482705526053905
Arl6ip1	0.01243076752871275
Cd9	0.012370260432362556
Inhba	0.012356125749647617
Kng1	0.01225489191710949
Mgp	0.011928672902286053
Tagln	0.011844944208860397
Akap12	0.011755025014281273
Pdcd4	0.011722397990524769
Mras	0.011644943617284298
Nes	0.011555183678865433
Ece1	0.011505872011184692
Krt19	0.01145962718874216
Ckb	0.011381007730960846
