S100b	0.03650619089603424
Nupr1	0.024143634364008904
Ptn	0.019868914037942886
Spink1	0.01934843510389328
Mgp	0.018905645236372948
Spp2	0.018638035282492638
Cthrc1	0.017680896446108818
Clic5	0.017369763925671577
Tspan8	0.01679362915456295
Gpc4	0.016507985070347786
Crabp1	0.016079440712928772
Apoa1	0.016043508425354958
Col1a2	0.014872773550450802
Tpm2	0.014704596251249313
Ccp110	0.014487195760011673
Sfrp1	0.014423217624425888
Atp6v1c2	0.014281663112342358
Gsta4	0.014161267317831516
Kng1	0.0138672711327672
Ribc1	0.013332239352166653
Chrm3	0.013318532146513462
Ctla2a	0.01328579057008028
Col6a1	0.012371711432933807
Igfbp6	0.0119442418217659
Plk2	0.01172220055013895
Plac8	0.011684145778417587
Sec14l5	0.011305446736514568
Dlk1	0.011060882359743118
Trp53inp1	0.011040306650102139
Kcnj8	0.01102499384433031
Fosb	0.011009865440428257
Cxcl12	0.010875736363232136
Xpnpep1	0.010809761472046375
Fth1	0.010598060674965382
Ephx2	0.010591797530651093
Mmp2	0.010409324429929256
Ifit1	0.009997465647757053
Glul	0.009933426044881344
Lrrc71	0.00985144916921854
Col8a1	0.009845598600804806
Serpine1	0.00980322901159525
Atp1b1	0.009785505943000317
Tnfrsf17	0.009729511104524136
Cox6b2	0.00965516921132803
Serpinb11	0.009518100880086422
Cgref1	0.00949572492390871
Ccdc68	0.0093278419226408
Abhd2	0.009241078048944473
Cdkn1c	0.009238583035767078
Vill	0.009047268889844418
