Apoa1	0.061282817274332047
Serpinb11	0.04636890068650246
Spink1	0.03711487352848053
Clic5	0.035473018884658813
Cthrc1	0.03342834487557411
Sema5a	0.028838563710451126
Kng1	0.027046509087085724
Crabp1	0.025516452267766
Actb	0.021684609353542328
Plag1	0.02139359712600708
S100a4	0.020458560436964035
Olfml2b	0.01995236985385418
Abhd2	0.019819658249616623
Nupr1	0.019272273406386375
Id1	0.018825488165020943
Col6a1	0.018347671255469322
Plac8	0.01742006279528141
Slc6a6	0.017297416925430298
Cryab	0.016813060268759727
Atp1b1	0.016599074006080627
Fbn2	0.01655017025768757
Mgp	0.01635793037712574
Pygb	0.016115469858050346
Stmn1	0.016060443595051765
Angptl7	0.016050143167376518
Col3a1	0.015972061082720757
S100a1	0.015848487615585327
Scd2	0.015596430748701096
Timp1	0.015416792593896389
Dlk1	0.015241876244544983
Tubb5	0.015007770620286465
Spint2	0.0149758942425251
Slc30a1	0.014934948645532131
Tuba1b	0.014846057631075382
Nrk	0.014620677568018436
Nrp2	0.014589457772672176
Mboat1	0.01458844542503357
Tuft1	0.014174283482134342
Clca3a1	0.01400685217231512
Igfbp4	0.013948523439466953
Scpep1	0.013828934170305729
Anxa1	0.01374009344726801
Mras	0.013608595356345177
Svil	0.013484686613082886
Igfbp6	0.01346852257847786
Prrx1	0.013421347364783287
Steap2	0.012882223352789879
Cyba	0.012762118130922318
Arl6ip1	0.012753537856042385
Gcnt1	0.012732368893921375
